"index","Date and time"," water level (m ODN)"," flag"," HW=1 or LW=0"
"525","26/01/1912 12:30:00"," -1.9509","0",""
"526","26/01/1912 18:00:00","  3.3828","1",""
"527","27/01/1912 06:15:00","  3.0018","1",""
"528","27/01/1912 13:20:00"," -1.7986","0",""
"529","28/01/1912 07:10:00","  2.5700","1",""
"530","28/01/1912 14:00:00"," -2.1033","0",""
"531","29/01/1912 08:00:00","  2.4684","1",""
"532","29/01/1912 14:40:00"," -1.9255","0",""
"533","30/01/1912 09:15:00","  2.4430","1",""
"534","30/01/1912 16:30:00"," -2.1033","0",""
"535","31/01/1912 11:00:00","  2.8240","1",""
"536","31/01/1912 17:30:00"," -1.7986","0",""
"537","01/02/1912 06:45:00"," -2.2557","0",""
"538","01/02/1912 12:10:00","  3.1034","1",""
"539","02/02/1912 07:45:00"," -2.3319","0",""
"540","02/02/1912 13:30:00","  3.5606","1",""
"541","03/02/1912 09:10:00"," -2.7383","0",""
"542","03/02/1912 14:10:00","  3.6622","1",""
"543","04/02/1912 09:45:00"," -2.2303","0",""
"544","04/02/1912 15:10:00","  4.1194","1",""
"545","05/02/1912 10:45:00"," -2.5097","0",""
"546","05/02/1912 16:00:00","  4.1448","1",""
"547","06/02/1912 11:40:00"," -2.8145","0",""
"548","06/02/1912 16:45:00","  3.9416","1",""
"549","07/02/1912 12:25:00"," -2.8145","0",""
"550","07/02/1912 17:10:00","  3.7130","1",""
"551","08/02/1912 12:40:00"," -2.5859","0",""
"552","08/02/1912 17:55:00","  3.5098","1",""
"553","09/02/1912 06:00:00","  3.5352","1",""
"554","09/02/1912 13:00:00"," -2.3065","0",""
"555","10/02/1912 06:25:00","  3.2558","1",""
"556","10/02/1912 13:30:00"," -2.0271","0",""
"557","11/02/1912 07:15:00","  2.9764","1",""
"558","11/02/1912 13:45:00"," -1.4938","0",""
"559","12/02/1912 08:25:00","  2.7732","1",""
"560","12/02/1912 14:55:00"," -1.5192","0",""
"561","13/02/1912 09:50:00","  2.4684","1",""
"562","13/02/1912 16:15:00"," -1.4684","0",""
"563","14/02/1912 11:35:00","  2.7732","1",""
"564","14/02/1912 18:00:00"," -1.7224","0",""
"565","15/02/1912 06:50:00"," -2.0525","0",""
"566","15/02/1912 12:30:00","  2.9256","1",""
"567","16/02/1912 07:30:00"," -2.3065","0",""
"568","16/02/1912 13:25:00","  3.1542","1",""
"569","17/02/1912 08:35:00"," -2.3573","0",""
"570","17/02/1912 14:05:00","  3.1796","1",""
"571","18/02/1912 09:00:00"," -2.2557","0",""
"572","18/02/1912 14:30:00","  3.7130","1",""
"573","19/02/1912 09:45:00"," -2.4335","0",""
"574","19/02/1912 15:00:00","  3.6114","1",""
"575","20/02/1912 10:45:00"," -2.7129","0",""
"576","20/02/1912 15:42:00","  3.3828","1",""
"577","21/02/1912 11:10:00"," -2.6621","0",""
"578","21/02/1912 16:00:00","  3.4844","1",""
"579","22/02/1912 11:45:00"," -2.7637","0",""
"580","22/02/1912 16:45:00","  3.3320","1",""
"581","23/02/1912 12:05:00"," -2.7891","0",""
"582","23/02/1912 17:00:00","  3.2812","1",""
"583","24/02/1912 12:15:00"," -2.3065","0",""
"584","24/02/1912 17:35:00","  3.4590","1",""
"585","25/02/1912 06:05:00","  3.2558","1",""
"586","25/02/1912 12:40:00"," -2.3319","0",""
"587","26/02/1912 06:30:00","  3.0018","1",""
"588","26/02/1912 13:05:00"," -2.1033","0",""
"589","27/02/1912 07:40:00","  2.4938","1",""
"590","27/02/1912 14:00:00"," -2.0017","0",""
"591","28/02/1912 09:15:00","  2.5700","1",""
"592","28/02/1912 15:35:00"," -1.9001","0",""
"593","29/02/1912 10:40:00","  2.6716","1",""
"594","29/02/1912 17:35:00"," -2.0525","0",""
"595","01/03/1912 06:20:00"," -2.1287","0",""
"596","01/03/1912 12:10:00","  3.2050","1",""
"597","02/03/1912 08:15:00"," -2.7129","0",""
"598","02/03/1912 13:15:00","  3.4590","1",""
"599","03/03/1912 09:15:00"," -2.8653","0",""
"600","03/03/1912 14:05:00","  3.7638","1",""
"601","04/03/1912 10:00:00"," -2.8653","0",""
"602","04/03/1912 14:45:00","  3.9416","1",""
"603","05/03/1912 11:00:00"," -3.1447","0",""
"604","05/03/1912 15:25:00","  4.2210","1",""
"605","06/03/1912 11:30:00"," -2.7129","0",""
"606","06/03/1912 16:00:00","  4.1702","1",""
"607","07/03/1912 12:00:00"," -2.5605","0",""
"608","07/03/1912 16:40:00","  3.8654","1",""
"609","08/03/1912 12:05:00"," -2.5351","0",""
"610","08/03/1912 17:10:00","  3.4336","1",""
"611","09/03/1912 12:35:00"," -2.3827","0",""
"612","09/03/1912 17:50:00","  3.2304","1",""
"613","10/03/1912 06:00:00","  3.2304","1",""
"614","10/03/1912 12:55:00"," -2.0271","0",""
"615","11/03/1912 06:30:00","  2.6462","1",""
"616","11/03/1912 12:50:00"," -1.8747","0",""
"617","12/03/1912 07:40:00","  2.1637","1",""
"618","12/03/1912 13:30:00"," -1.6970","0",""
"619","13/03/1912 09:15:00","  1.8843","1",""
"620","13/03/1912 15:20:00"," -1.7224","0",""
"621","14/03/1912 10:50:00","  2.4176","1",""
"622","14/03/1912 17:15:00"," -1.7986","0",""
"623","15/03/1912 06:05:00"," -1.9509","0",""
"624","15/03/1912 12:10:00","  2.6970","1",""
"625","16/03/1912 07:15:00"," -2.3065","0",""
"626","16/03/1912 13:00:00","  3.0272","1",""
"627","17/03/1912 08:15:00"," -2.4843","0",""
"628","17/03/1912 13:40:00","  3.1542","1",""
"629","18/03/1912 08:45:00"," -2.5605","0",""
"630","18/03/1912 14:05:00","  3.5606","1",""
"631","19/03/1912 09:35:00"," -2.6113","0",""
"632","19/03/1912 14:32:00","  3.3066","1",""
"633","20/03/1912 10:20:00"," -2.7891","0",""
"634","20/03/1912 15:15:00","  3.4844","1",""
"635","21/03/1912 10:55:00"," -2.5351","0",""
"636","21/03/1912 15:36:00","  3.5352","1",""
"637","22/03/1912 11:30:00"," -2.7129","0",""
"638","22/03/1912 16:05:00","  3.9162","1",""
"639","23/03/1912 11:50:00"," -2.2303","0",""
"640","23/03/1912 16:40:00","  3.6622","1",""
"641","24/03/1912 12:05:00"," -2.4843","0",""
"642","24/03/1912 17:10:00","  3.5352","1",""
"643","25/03/1912 12:30:00"," -2.2684","0",""
"644","25/03/1912 18:05:00","  3.0272","1",""
"645","26/03/1912 06:15:00","  3.0018","1",""
"646","26/03/1912 12:45:00"," -2.0525","0",""
"647","27/03/1912 07:30:00","  2.5700","1",""
"648","27/03/1912 13:35:00"," -1.8239","0",""
"649","28/03/1912 09:00:00","  2.5446","1",""
"650","28/03/1912 15:40:00"," -1.8747","0",""
"651","29/03/1912 10:50:00","  2.8240","1",""
"652","29/03/1912 17:40:00"," -2.0017","0",""
"653","30/03/1912 06:45:00"," -2.7383","0",""
"654","30/03/1912 12:10:00","  3.1796","1",""
"655","31/03/1912 07:50:00"," -2.6367","0",""
"656","31/03/1912 13:05:00","  3.3701","1",""
"657","01/04/1912 08:20:00"," -2.3827","0",""
"658","01/04/1912 13:45:00","  3.9924","1",""
"659","02/04/1912 09:35:00"," -2.7637","0",""
"660","02/04/1912 14:30:00","  3.6114","1",""
"661","03/04/1912 10:10:00"," -2.8399","0",""
"662","03/04/1912 15:10:00","  3.6876","1",""
"663","04/04/1912 11:00:00"," -2.9669","0",""
"664","04/04/1912 15:40:00","  3.3320","1",""
"665","05/04/1912 11:35:00"," -3.0431","0",""
"666","05/04/1912 16:15:00","  3.4082","1",""
"667","06/04/1912 11:35:00"," -2.7129","0",""
"668","06/04/1912 16:45:00","  3.1542","1",""
"669","07/04/1912 12:05:00"," -2.3827","0",""
"670","07/04/1912 17:20:00","  2.9002","1",""
"671","08/04/1912 12:25:00"," -2.6367","0",""
"672","08/04/1912 17:50:00","  1.9351","1",""
"673","09/04/1912 05:45:00","  3.6876","1",""
"674","09/04/1912 12:20:00"," -0.6302","0",""
"675","10/04/1912 07:15:00","  1.5795","1",""
"676","10/04/1912 12:50:00"," -1.4938","0",""
"677","11/04/1912 08:30:00","  2.2399","1",""
"678","11/04/1912 14:20:00"," -1.5192","0",""
"679","12/04/1912 10:30:00","  2.3160","1",""
"680","12/04/1912 16:45:00"," -2.1287","0",""
"681","13/04/1912 05:20:00"," -2.5097","0",""
"682","13/04/1912 11:40:00","  2.4938","1",""
"683","14/04/1912 06:35:00"," -2.5605","0",""
"684","14/04/1912 12:30:00","  2.8748","1",""
"685","15/04/1912 07:30:00"," -2.6367","0",""
"686","15/04/1912 13:00:00","  3.0526","1",""
"687","16/04/1912 08:25:00"," -2.8145","0",""
"688","16/04/1912 13:50:00","  3.3066","1",""
"689","17/04/1912 09:05:00"," -2.8653","0",""
"690","17/04/1912 14:20:00","  3.5352","1",""
"691","18/04/1912 09:45:00"," -2.9161","0",""
"692","18/04/1912 14:45:00","  3.5098","1",""
"693","19/04/1912 10:05:00"," -2.8145","0",""
"694","19/04/1912 15:25:00","  3.6114","1",""
"695","20/04/1912 10:50:00"," -2.8653","0",""
"696","20/04/1912 16:00:00","  3.5098","1",""
"697","21/04/1912 11:15:00"," -2.7129","0",""
"698","21/04/1912 16:30:00","  3.4082","1",""
"699","22/04/1912 11:45:00"," -2.5859","0",""
"700","22/04/1912 17:15:00","  3.1034","1",""
"701","23/04/1912 05:35:00","  3.0780","1",""
"702","23/04/1912 12:05:00"," -2.3065","0",""
"703","24/04/1912 06:30:00","  2.8494","1",""
"704","24/04/1912 12:45:00"," -2.0271","0",""
"705","25/04/1912 07:50:00","  2.6208","1",""
"706","25/04/1912 14:05:00"," -1.9763","0",""
"707","26/04/1912 09:25:00","  2.7986","1",""
"708","26/04/1912 15:50:00"," -1.9255","0",""
"709","27/04/1912 10:45:00","  3.1542","1",""
"710","27/04/1912 17:25:00"," -1.9001","0",""
"711","28/04/1912 12:00:00","  3.2304","1",""
"712","28/04/1912 18:37:00"," -2.2811","0",""
"713","29/04/1912 07:30:00"," -2.7637","0",""
"714","29/04/1912 12:45:00","  3.3828","1",""
"715","30/04/1912 08:15:00"," -2.8018","0",""
"716","30/04/1912 13:30:00","  3.4844","1",""
"717","01/05/1912 09:05:00"," -2.9923","0",""
"718","01/05/1912 14:15:00","  3.3828","1",""
"719","02/05/1912 09:47:00"," -2.9923","0",""
"720","02/05/1912 14:40:00","  3.4336","1",""
"721","03/05/1912 10:05:00"," -2.8145","0",""
"722","03/05/1912 15:10:00","  3.5352","1",""
"723","04/05/1912 10:25:00"," -2.4081","0",""
"724","04/05/1912 15:45:00","  3.4590","1",""
"725","05/05/1912 11:00:00"," -2.4589","0",""
"726","05/05/1912 16:15:00","  3.2050","1",""
"727","06/05/1912 11:35:00"," -2.4589","0",""
"728","06/05/1912 16:55:00","  2.8240","1",""
"729","07/05/1912 11:30:00"," -2.2811","0",""
"730","07/05/1912 17:30:00","  2.5446","1",""
"731","08/05/1912 06:00:00","  2.5192","1",""
"732","08/05/1912 12:10:00"," -2.0271","0",""
"733","09/05/1912 06:50:00","  2.1637","1",""
"734","09/05/1912 12:45:00"," -1.9128","0",""
"735","10/05/1912 07:45:00","  2.2145","1",""
"736","10/05/1912 13:40:00"," -1.5700","0",""
"737","11/05/1912 09:15:00","  2.2145","1",""
"738","11/05/1912 15:30:00"," -1.9509","0",""
"739","12/05/1912 10:35:00","  2.7732","1",""
"740","12/05/1912 16:25:00"," -1.4938","0",""
"741","13/05/1912 11:30:00","  3.0018","1",""
"742","13/05/1912 18:10:00"," -2.1287","0",""
"743","14/05/1912 06:40:00"," -2.6367","0",""
"744","14/05/1912 12:25:00","  3.0780","1",""
"745","15/05/1912 07:15:00"," -2.4843","0",""
"746","15/05/1912 13:00:00","  3.4590","1",""
"747","16/05/1912 08:25:00"," -2.8526","0",""
"748","16/05/1912 13:40:00","  3.4336","1",""
"749","17/05/1912 09:15:00"," -2.9034","0",""
"750","17/05/1912 14:00:00","  3.4590","1",""
"751","18/05/1912 09:50:00"," -2.8907","0",""
"752","18/05/1912 14:50:00","  3.4844","1",""
"753","19/05/1912 10:27:00"," -2.7637","0",""
"754","19/05/1912 15:36:00","  3.5606","1",""
"755","20/05/1912 10:55:00"," -2.6113","0",""
"756","20/05/1912 16:20:00","  3.3828","1",""
"757","21/05/1912 11:35:00"," -2.5097","0",""
"758","21/05/1912 17:05:00","  3.2558","1",""
"759","22/05/1912 12:25:00"," -2.3319","0",""
"760","22/05/1912 18:05:00","  2.9256","1",""
"761","23/05/1912 13:25:00"," -2.1795","0",""
"762","23/05/1912 19:10:00","  2.7478","1",""
"763","24/05/1912 07:55:00","  2.9764","1",""
"764","24/05/1912 13:57:00"," -1.8239","0",""
"765","25/05/1912 09:05:00","  2.8494","1",""
"766","25/05/1912 15:30:00"," -2.1287","0",""
"767","26/05/1912 10:25:00","  2.9510","1",""
"768","26/05/1912 16:40:00"," -2.1033","0",""
"769","27/05/1912 11:15:00","  3.0780","1",""
"770","27/05/1912 18:00:00"," -2.2303","0",""
"771","28/05/1912 12:16:00","  3.3574","1",""
"772","28/05/1912 19:00:00"," -2.3319","0",""
"773","29/05/1912 07:35:00"," -2.6621","0",""
"774","29/05/1912 13:00:00","  3.3066","1",""
"775","30/05/1912 08:20:00"," -2.6621","0",""
"776","30/05/1912 13:40:00","  3.4082","1",""
"777","31/05/1912 08:55:00"," -2.5605","0",""
"778","31/05/1912 14:20:00","  3.4082","1",""
"779","01/06/1912 02:42:00","  3.2558","1",""
"780","01/06/1912 09:35:00"," -2.5605","0",""
"781","01/06/1912 14:28:00","  3.3447","1",""
"782","01/06/1912 21:52:00"," -2.5859","0",""
"783","02/06/1912 03:15:00","  3.3828","1",""
"784","02/06/1912 09:52:00"," -2.4081","0",""
"785","02/06/1912 15:25:00","  3.2812","1",""
"786","02/06/1912 22:25:00"," -2.5351","0",""
"787","03/06/1912 03:50:00","  3.2558","1",""
"788","03/06/1912 10:28:00"," -2.3827","0",""
"789","03/06/1912 16:00:00","  3.0780","1",""
"790","03/06/1912 23:05:00"," -2.6367","0",""
"791","04/06/1912 04:30:00","  3.1923","1",""
"792","04/06/1912 10:55:00"," -2.2303","0",""
"793","04/06/1912 16:30:00","  3.1034","1",""
"794","04/06/1912 23:23:00"," -2.3827","0",""
"795","05/06/1912 04:58:00","  2.8875","1",""
"796","05/06/1912 11:30:00"," -2.3319","0",""
"797","05/06/1912 17:05:00","  2.8240","1",""
"798","05/06/1912 23:59:00"," -2.4335","0",""
"799","06/06/1912 05:40:00","  2.8367","1",""
"800","06/06/1912 11:52:00"," -2.0525","0",""
"801","06/06/1912 17:43:00","  2.6208","1",""
"802","07/06/1912 06:32:00","  2.5954","1",""
"803","07/06/1912 12:32:00"," -2.2557","0",""
"804","07/06/1912 12:35:00"," -1.8747","0",""
"805","07/06/1912 18:32:00","  2.5446","1",""
"806","08/06/1912 01:15:00"," -2.1033","0",""
"807","08/06/1912 07:23:00","  2.5192","1",""
"808","08/06/1912 13:25:00"," -1.8493","0",""
"809","08/06/1912 19:30:00","  2.3922","1",""
"810","09/06/1912 02:05:00"," -2.0906","0",""
"811","09/06/1912 08:30:00","  2.4049","1",""
"812","09/06/1912 14:32:00"," -1.8239","0",""
"813","09/06/1912 20:38:00","  2.4430","1",""
"814","10/06/1912 03:15:00"," -2.1795","0",""
"815","10/06/1912 09:38:00","  2.5192","1",""
"816","10/06/1912 15:47:00"," -1.9509","0",""
"817","10/06/1912 21:50:00","  2.5446","1",""
"818","11/06/1912 04:30:00"," -2.2811","0",""
"819","11/06/1912 10:48:00","  2.8240","1",""
"820","11/06/1912 17:00:00"," -1.9255","0",""
"821","11/06/1912 22:50:00","  2.8240","1",""
"822","12/06/1912 05:35:00"," -2.2303","0",""
"823","12/06/1912 11:42:00","  3.0145","1",""
"824","12/06/1912 18:03:00"," -2.2303","0",""
"825","12/06/1912 23:50:00","  2.9256","1",""
"826","13/06/1912 06:42:00"," -2.4843","0",""
"827","13/06/1912 12:27:00","  3.0780","1",""
"828","13/06/1912 19:15:00"," -2.4970","0",""
"829","14/06/1912 07:46:00"," -2.6494","0",""
"830","14/06/1912 12:38:00","  3.0780","1",""
"831","14/06/1912 13:05:00","  3.3320","1",""
"832","14/06/1912 20:08:00"," -2.5097","0",""
"833","15/06/1912 01:27:00","  3.2431","1",""
"834","15/06/1912 08:46:00"," -2.8653","0",""
"835","15/06/1912 13:50:00","  3.4082","1",""
"836","15/06/1912 21:08:00"," -2.7383","0",""
"837","16/06/1912 02:10:00","  3.4844","1",""
"838","16/06/1912 09:25:00"," -2.6367","0",""
"839","16/06/1912 14:30:00","  3.5860","1",""
"840","16/06/1912 21:40:00"," -2.4589","0",""
"841","17/06/1912 02:58:00","  3.8400","1",""
"842","17/06/1912 10:20:00"," -2.6367","0",""
"843","17/06/1912 15:27:00","  3.5860","1",""
"844","17/06/1912 22:53:00"," -2.8145","0",""
"845","18/06/1912 03:53:00","  3.5352","1",""
"846","18/06/1912 11:12:00"," -2.8653","0",""
"847","18/06/1912 16:18:00","  3.3193","1",""
"848","18/06/1912 23:50:00"," -2.9415","0",""
"849","19/06/1912 04:53:00","  3.6114","1",""
"850","19/06/1912 11:40:00"," -2.4843","0",""
"851","19/06/1912 17:03:00","  3.3574","1",""
"852","20/06/1912 05:42:00","  3.3955","1",""
"853","20/06/1912 12:35:00"," -2.8907","0",""
"854","20/06/1912 12:35:00"," -2.5097","0",""
"855","20/06/1912 18:00:00","  3.0526","1",""
"856","21/06/1912 01:20:00"," -2.7891","0",""
"857","21/06/1912 06:43:00","  3.3320","1",""
"858","21/06/1912 13:15:00"," -2.3319","0",""
"859","21/06/1912 18:53:00","  2.8875","1",""
"860","22/06/1912 02:15:00"," -2.7383","0",""
"861","22/06/1912 07:48:00","  3.1034","1",""
"862","22/06/1912 14:10:00"," -2.2303","0",""
"863","22/06/1912 19:50:00","  2.9383","1",""
"864","23/06/1912 02:55:00"," -2.5097","0",""
"865","23/06/1912 08:42:00","  2.9002","1",""
"866","23/06/1912 15:05:00"," -2.2303","0",""
"867","23/06/1912 21:05:00","  2.6462","1",""
"868","24/06/1912 04:02:00"," -2.5351","0",""
"869","24/06/1912 09:43:00","  2.7986","1",""
"870","24/06/1912 16:12:00"," -2.1541","0",""
"871","24/06/1912 22:30:00","  2.7732","1",""
"872","25/06/1912 05:00:00"," -2.4081","0",""
"873","25/06/1912 10:52:00","  2.7478","1",""
"874","25/06/1912 17:28:00"," -2.2049","0",""
"875","25/06/1912 23:05:00","  2.5954","1",""
"876","26/06/1912 05:57:00"," -2.4589","0",""
"877","26/06/1912 11:48:00","  2.8748","1",""
"878","26/06/1912 18:25:00"," -2.2811","0",""
"879","27/06/1912 07:00:00"," -2.4335","0",""
"880","27/06/1912 12:30:00","  2.9764","1",""
"881","27/06/1912 12:40:00","  2.8748","1",""
"882","27/06/1912 19:27:00"," -2.4843","0",""
"883","28/06/1912 01:08:00","  2.9002","1",""
"884","28/06/1912 07:50:00"," -2.4843","0",""
"885","28/06/1912 13:22:00","  2.9510","1",""
"886","28/06/1912 20:15:00"," -2.5351","0",""
"887","29/06/1912 01:48:00","  3.0780","1",""
"888","29/06/1912 08:35:00"," -2.4335","0",""
"889","29/06/1912 14:00:00","  3.1542","1",""
"890","29/06/1912 21:00:00"," -2.5605","0",""
"891","30/06/1912 02:28:00","  3.1542","1",""
"892","30/06/1912 09:05:00"," -2.3954","0",""
"893","30/06/1912 14:40:00","  3.1415","1",""
"894","30/06/1912 21:40:00"," -2.6113","0",""
"895","01/07/1912 03:05:00","  3.2050","1",""
"896","01/07/1912 09:50:00"," -2.4716","0",""
"897","01/07/1912 15:18:00","  3.1542","1",""
"898","01/07/1912 22:20:00"," -2.6621","0",""
"899","02/07/1912 03:43:00","  3.1923","1",""
"900","02/07/1912 10:20:00"," -2.3319","0",""
"901","02/07/1912 15:53:00","  3.2558","1",""
"902","02/07/1912 22:52:00"," -2.5351","0",""
"903","03/07/1912 04:13:00","  3.0907","1",""
"904","03/07/1912 10:53:00"," -2.3827","0",""
"905","03/07/1912 16:25:00","  3.0780","1",""
"906","03/07/1912 23:20:00"," -2.5605","0",""
"907","04/07/1912 04:58:00","  3.0526","1",""
"908","04/07/1912 11:28:00"," -2.4081","0",""
"909","04/07/1912 17:05:00","  2.9129","1",""
"910","04/07/1912 23:58:00"," -2.5859","0",""
"911","05/07/1912 05:37:00","  2.8494","1",""
"912","05/07/1912 11:53:00"," -2.3065","0",""
"913","05/07/1912 17:40:00","  2.8621","1",""
"914","06/07/1912 06:15:00","  2.7478","1",""
"915","06/07/1912 12:25:00"," -2.2176","0",""
"916","06/07/1912 12:25:00"," -2.2303","0",""
"917","06/07/1912 18:12:00","  2.7097","1",""
"918","07/07/1912 06:53:00","  2.5700","1",""
"919","07/07/1912 12:55:00"," -2.5097","0",""
"920","07/07/1912 13:08:00"," -2.2557","0",""
"921","07/07/1912 18:55:00","  2.5573","1",""
"922","08/07/1912 01:38:00"," -2.4589","0",""
"923","08/07/1912 07:38:00","  2.4176","1",""
"924","08/07/1912 13:50:00"," -2.1287","0",""
"925","08/07/1912 19:45:00","  2.3668","1",""
"926","09/07/1912 02:13:00"," -2.3065","0",""
"927","09/07/1912 08:33:00","  2.6208","1",""
"928","09/07/1912 14:45:00"," -1.9255","0",""
"929","09/07/1912 20:43:00","  2.4557","1",""
"930","10/07/1912 03:20:00"," -2.2557","0",""
"931","10/07/1912 09:45:00","  2.6081","1",""
"932","10/07/1912 15:58:00"," -2.0017","0",""
"933","10/07/1912 21:50:00","  2.5446","1",""
"934","11/07/1912 04:40:00"," -2.3573","0",""
"935","11/07/1912 10:52:00","  2.7605","1",""
"936","11/07/1912 17:13:00"," -2.0144","0",""
"937","11/07/1912 23:10:00","  2.7986","1",""
"938","12/07/1912 05:50:00"," -2.2811","0",""
"939","12/07/1912 12:00:00","  2.9510","1",""
"940","12/07/1912 18:40:00"," -2.3319","0",""
"941","13/07/1912 07:08:00"," -2.5097","0",""
"942","13/07/1912 12:20:00","  2.9510","1",""
"943","13/07/1912 12:52:00","  3.1542","1",""
"944","13/07/1912 19:40:00"," -2.4843","0",""
"945","14/07/1912 01:08:00","  3.3574","1",""
"946","14/07/1912 08:13:00"," -2.5605","0",""
"947","14/07/1912 13:45:00","  3.3574","1",""
"948","14/07/1912 20:53:00"," -2.6875","0",""
"949","15/07/1912 02:05:00","  3.5606","1",""
"950","15/07/1912 09:10:00"," -2.5859","0",""
"951","15/07/1912 14:38:00","  3.5479","1",""
"952","15/07/1912 22:00:00"," -2.8145","0",""
"953","16/07/1912 03:05:00","  3.7384","1",""
"954","16/07/1912 10:13:00"," -2.6367","0",""
"955","16/07/1912 15:30:00","  3.6368","1",""
"956","16/07/1912 22:58:00"," -2.9415","0",""
"957","17/07/1912 04:00:00","  3.8527","1",""
"958","17/07/1912 10:52:00"," -2.5351","0",""
